College_Name,College_ID,Branch_Name,Branch_ID,College_Branch_ID,Caste,Gender,Percentile,Rank,University_Category
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,NT1,General,77.3552748,33915.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,NT2,General,63.6530495,51219.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,OBC,Female,59.7867199,54651.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,OBC,General,40.2546574,73927.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,Other,Female,48.3716233,66356.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,Other,General,63.9429445,50403.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,SC,Female,44.5236882,70145.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,SC,General,34.9390628,77870.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,TFWS,General,86.7142129,20261.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering,626924210,6269-626924210,VJ,General,46.0655482,68169.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,EWS,General,72.5725827,40289.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,NT1,General,14.9570903,92395.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,NT2,General,53.2569868,61896.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,OBC,Female,0.8037403,100414.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,OBC,General,36.4400146,77098.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,Other,Female,66.7554528,47055.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,Other,General,61.5287969,52969.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,SC,Female,61.274009,53468.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,SC,General,5.6666494,97885.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,TFWS,General,87.9403016,18398.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Computer Science and Engineering (Artificial Intelligence and Data Science),626992510,6269-626992510,VJ,General,37.427407,76196.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electrical Engineering,626929310,6269-626929310,EWS,General,41.6222736,72244.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electrical Engineering,626929310,6269-626929310,NT2,General,4.8165736,98331.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electrical Engineering,626929310,6269-626929310,Other,Female,4.0244524,98824.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electrical Engineering,626929310,6269-626929310,Other,General,15.4129019,91857.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,EWS,General,45.9812986,68481.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,NT1,General,7.5249178,96826.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,NT2,General,5.2266938,98210.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,OBC,Female,41.0748854,73472.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,OBC,General,1.6040049,100022.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,Other,Female,42.092358,71827.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,Other,General,30.635055,81018.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,SC,Female,7.5249178,96768.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Computer Science,626990010,6269-626990010,TFWS,General,77.3552748,33917.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,EWS,General,56.5641602,58574.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,NT2,General,25.2726609,85297.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,OBC,Female,34.2396221,78294.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,OBC,General,33.7901172,79335.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,Other,Female,44.8674577,69581.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,Other,General,26.6971381,84808.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Electronics and Telecommunication Engg,626937210,6269-626937210,TFWS,General,67.7556744,46543.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Instrumentation and Control Engineering,626946410,6269-626946410,DEF,General,24.3861135,85660.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Instrumentation and Control Engineering,626946410,6269-626946410,EWS,General,6.8013128,97215.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Instrumentation and Control Engineering,626946410,6269-626946410,Other,General,10.275183,95312.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Instrumentation and Control Engineering,626946410,6269-626946410,TFWS,General,67.7556744,46658.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Mechanical Engineering,626961210,6269-626961210,EWS,General,2.422354,99592.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Mechanical Engineering,626961210,6269-626961210,Other,Female,73.3755778,39189.0,State Level
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",6269,Mechanical Engineering,626961210,6269-626961210,Other,General,1.9035597,99880.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Artificial Intelligence and Machine Learning,319392110,3193-319392110,EWS,General,8.1817268,96573.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Artificial Intelligence and Machine Learning,319392110,3193-319392110,OBC,General,42.4406388,71537.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Artificial Intelligence and Machine Learning,319392110,3193-319392110,Other,Female,55.3100206,59796.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Artificial Intelligence and Machine Learning,319392110,3193-319392110,Other,General,58.0509972,57166.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Artificial Intelligence and Machine Learning,319392110,3193-319392110,SC,General,8.4069679,96383.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Artificial Intelligence and Machine Learning,319392110,3193-319392110,TFWS,General,72.8984215,39622.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,DEF,General,37.427407,76229.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,EWS,General,63.6974316,50901.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,NT1,General,72.8984215,39597.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,NT2,General,20.4100897,89156.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,NT3,General,52.0169076,62711.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,OBC,Female,44.5236882,70081.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,OBC,General,51.1462048,64387.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,Other,Female,53.6630133,61466.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,Other,General,54.0906775,60662.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,SC,Female,55.3100206,59960.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,SC,General,48.9793798,65586.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,ST,Female,45.9812986,68492.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,TFWS,General,82.0130279,27267.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Computer Engineering,319324510,3193-319324510,VJ,General,42.092358,71854.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Electronics and Telecommunication Engg,319337210,3193-319337210,EWS,General,30.3311258,81595.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Electronics and Telecommunication Engg,319337210,3193-319337210,OBC,General,5.4433898,98037.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Electronics and Telecommunication Engg,319337210,3193-319337210,Other,Female,1.5811721,100042.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Electronics and Telecommunication Engg,319337210,3193-319337210,Other,General,12.7980055,93478.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Electronics and Telecommunication Engg,319337210,3193-319337210,SC,General,4.5811042,98513.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Information Technology,319324610,3193-319324610,DEF,General,78.9161727,31724.0,State Level
"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",3193,Information Technology,319324610,3193-319324610,EWS,General,62.3075719,52074.0,State Level
